,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_Status,Shift,Line
1275,35.66959595382146,71.91638255054987,38.184334208975876,,32.59299393619665,46.00929460756907,54.219688214334575,41.75266020497637,55.86801850735655,47.30958908111918,Maintenance,Night,Line A
1276,,63.61760913340223,44.132552392699886,,,,50.143819962442656,51.90210959342842,47.5659352520488,51.152398669720185,Operational,Night,Line C
1277,62.979401935351326,,,,48.46191222118964,53.1882704357953,,62.688076563169574,22.170395676567797,49.128516076645745,Maintenance,Evening,Line B
1278,61.408959771502744,36.361320663706586,53.99779917616851,43.19233553420973,46.31196734811131,59.459409606394374,51.9805692588515,29.65644132115637,40.235744602684015,59.7533573488876,Faulty,,
1279,54.489427181929976,67.48135572524285,66.82647594013298,46.577548698532084,75.03237805069489,50.24479669851911,40.373314655909745,43.663601340894225,27.43274894710581,,,,Line C
1280,65.94761989043863,39.84492561186679,47.72115711618094,50.956075441125776,40.396469478578865,32.448979687288386,47.896423962230884,46.78920570540753,,52.22716062600965,Faulty,Evening,Line C
1281,64.29519658525992,46.96907280308274,51.70442998721363,57.26870523744936,,43.85576475552158,50.963771231140356,55.47539820169053,38.71648662489223,,Operational,,Line C
1282,64.31588905214112,42.772197445555065,51.93670018348169,56.42278256671032,44.543858436712476,54.81613845688094,51.63255626292165,,54.59161315978558,,Maintenance,Evening,Line B
1283,59.39202851662047,43.28788924866111,48.38714566338855,63.72278913446575,54.96381646528845,39.20526080425455,39.85083429200916,44.00697211376274,,53.58299814932768,Maintenance,,Line C
1284,41.568976953371305,38.32790514385641,52.81583405085834,,71.57215887447737,50.366036565630786,68.14252827700275,38.2961640189566,34.26787060438293,,Faulty,Morning,
1285,61.89129781453467,67.56101589693534,42.17820546047366,45.39433970240442,38.310190897875,31.88360152881613,57.184116977766294,52.230203029621634,50.10487982673875,35.9994346283662,Operational,Night,Line B
1286,66.3995668182866,44.96643261950527,55.33626424816476,35.45438594755275,,52.91374456238584,,51.546485432366254,54.945224920487725,,Maintenance,,Line C
1287,51.9737260543966,51.13757683480277,,,37.26787226086603,36.822002478910264,,58.17534509845298,58.27657509735199,58.4355029122212,Operational,Night,Line B
1288,53.06789962461452,28.66880782281889,39.73289508214734,51.70415417593112,51.35518002791795,47.77251786847979,53.68917202908247,,51.207704655513616,,Operational,,Line C
1289,59.820109861215904,,36.693509169793735,42.290009871812714,46.5153380863802,59.940027883688465,49.57732001565207,48.13851781034351,37.51336575237373,57.854825898295765,Maintenance,Night,
1290,43.48047845976615,48.99972141058664,64.80183076881865,55.08763331049305,,32.304897636475275,,37.87259385125195,56.48546747632998,50.42263064964979,Faulty,Morning,Line C
1291,51.65384769023863,,67.41383655286705,78.42593728010459,47.21415276243285,53.530392484150006,50.97417343064313,,41.67929532267203,39.15032012519523,Operational,Morning,Line A
1292,38.64402734474476,54.052400255491456,44.803255217963645,24.2170714985947,54.44858220598322,49.61738717535844,63.46673001401146,53.731223970910094,35.21326403689703,27.70323359270019,Operational,Night,Line C
1293,,43.74892579306347,59.431592010001665,49.91129067710427,61.33688498098509,36.75166944297365,59.65264384380448,,29.817658885688036,63.22617841260772,Maintenance,Morning,Line B
1294,50.93458491766353,,41.35103887571577,62.752470129219724,,58.32092018373946,58.20607475908671,40.258325718277774,,52.31528480217519,Operational,Morning,Line A
1295,56.53892610271024,34.72879204664244,71.17730003008565,37.754430597749106,60.248864327659305,40.05228282068305,,,,37.28715750885898,,,Line C
1296,60.90472169056994,60.44980495133194,40.62046591155108,65.9864759359111,35.43142371751962,43.75227417222385,54.790026240919886,41.46433715297394,52.63819085679341,52.41076078803295,Operational,Night,
1297,,58.32400538590559,47.716392073423606,52.31541068813806,61.464718774879024,57.9068621002584,57.86017290814208,38.508203977832196,55.24792575501322,41.21501209030495,Faulty,Evening,Line C
1298,,49.28293653715031,40.9570481334841,57.906177188399774,58.14535459695324,,41.7169746042311,35.40213328082001,45.37370723407109,54.551756698688244,Faulty,,Line B
1299,47.577119018216116,,63.00176526813139,26.951428274037113,62.368718935182244,44.557117068445145,49.218909898872106,44.72636662279891,65.42888105539119,,,,
1300,50.11736369721936,55.27438651859997,33.88997232114832,40.80101829553846,48.51821466501771,41.13334965315625,,46.50137336923562,56.495813316461735,46.57282223121855,,Morning,Line B
1301,60.784261944729465,,37.48077739526548,,43.42041872334489,,32.5794605822817,60.75103453808939,46.586954853399405,47.462902649336016,,Night,Line B
1302,48.4079828841336,60.12942884669781,48.204701660240794,,51.337605740542294,60.61784766958321,58.052398579044066,49.63552679741962,44.13029013979536,53.31963928566554,Maintenance,Evening,Line A
1303,,44.27413951873473,51.66338865950656,62.36204978259596,70.69947739069679,58.543693203494215,68.62759686380282,,57.01882252059294,63.385195085812725,,Night,Line A
1304,41.03666667028004,45.14409887954991,67.3790476183525,40.2490114421306,36.58869967344289,65.27981573639511,61.96763224980438,54.32120243983769,49.542892453541725,45.61475494395018,Maintenance,Evening,Line B
1305,52.81948873809051,65.7980695740155,52.38566126142076,71.66959267246966,41.0205801435977,49.803192456717305,46.269413323360844,,48.46916266990345,54.1732930166044,Maintenance,Evening,Line B
1306,55.2423017995203,71.70452178944556,54.6446746972356,61.50136803679616,50.66094246298976,66.78055600452595,73.98449285588069,55.3108513097595,,44.51194977222832,Faulty,,
1307,52.81934303205162,54.56498035250646,,54.60197681230041,50.069849162559386,43.638015587978714,,68.54987357480657,60.19928605427755,55.34703949636198,,Morning,Line B
1308,60.29566923822751,46.28935971099148,44.917348539166795,,48.747133772305624,45.7799410329092,62.08274740652139,45.24676582317811,41.972782837750835,69.42577178830632,Operational,,Line C
1309,45.48624768918656,,54.513228247434114,38.63306881079185,62.354837695030696,,65.58384011880781,43.207780627819,50.9912579247616,50.39355754994195,Faulty,,Line C
1310,52.638884943500216,35.45385251422839,51.108363786922226,35.735360885762546,53.583340711969214,28.713508754814804,31.484131657094135,58.18548716439999,44.53161544805217,40.121419263677595,,Evening,Line B
1311,62.70845621075548,53.27626217328415,58.72090195533784,,76.79628693900003,43.95486139440205,,49.38633959900087,33.45489605087254,54.82848745748109,Maintenance,Morning,Line B
1312,53.147625614551636,,40.777807228652854,49.75302356915008,53.497478152479815,25.293367171205993,60.53121452523803,45.055020261850224,36.68252515601824,59.41066551451931,Maintenance,Night,Line A
1313,49.763820205815435,,54.379522629797556,49.98485497051954,48.47270055019844,54.82712760556138,45.8646874119067,41.47427411253501,56.09909122654644,48.5551215855557,Operational,Night,Line A
1314,50.33567648069006,60.893798361546075,48.86123392264259,,44.003504885490685,54.30739933981851,53.49827912680088,59.00775131790558,44.20871162993124,45.421830304098144,Operational,Morning,Line B
1315,,52.522130033628635,40.937818738073055,,33.015494315997486,57.84284753263752,37.347879640018036,,34.554002730943765,,Maintenance,Morning,
1316,49.18365639988756,46.33397430161256,51.85396656467761,56.31900339157813,,41.84212274831428,56.49604865112886,32.926570463504,44.15770906807914,80.4068695415944,Maintenance,Morning,Line A
1317,40.319870354107195,,,55.09045144797144,56.54355690596218,,47.99746173187224,69.88884638754854,44.1066343541482,52.3422041359956,,Evening,Line C
1318,52.452769322176074,38.780318800505846,47.1412774502088,51.61513499238407,45.6787895687058,74.40923965456534,41.61376326400469,,58.56459813148786,49.861378654957285,Maintenance,,Line C
1319,41.34790946147753,42.3174467960823,,32.14258718053737,39.965345742007095,35.17523484636357,63.45875003177717,56.184623923882185,57.85974098865461,,Faulty,Morning,Line C
1320,51.66967623334163,64.60680332129137,43.892373442682626,51.06669655367045,57.47058827824123,36.78790768143871,80.96588896142549,50.28565762777586,51.41989450575593,62.56878031674922,,,
1321,59.149553330102236,50.38078019396459,51.30129438098042,34.95851469052021,44.435342221500235,55.172102161589606,54.43892839042886,62.21165750004087,48.79498941776676,36.12713486569134,Operational,Morning,Line A
1322,60.56730430775678,64.36089346182015,58.9824457285623,48.363663291425084,60.44386051876579,84.28910478008214,51.151523144404756,36.88263307754875,44.13714950447848,,Faulty,Night,Line B
1323,33.95195689101937,51.69403074912069,53.80336650315883,65.35121739812652,63.10194856054301,58.64584791751771,28.373209894854703,59.21053128047925,57.05513386060247,52.55944377078347,,Night,Line B
1324,32.697778738545146,,38.33177230465934,,49.97084848585205,42.0217787855722,76.25305580268912,48.312280605620906,,,Faulty,Morning,Line A
1325,44.6991041399513,50.96897876034315,40.91846051392329,,47.820490937564614,47.66092014555105,,53.7822628543151,54.79510562941303,55.396547743450704,Faulty,Evening,Line C
1326,,49.17113016125135,46.79253628521154,51.668160595182776,61.568039489134726,61.26238188436383,47.596015243115886,57.67843694668112,48.05415336960332,50.33870549435244,Operational,Evening,Line B
1327,,48.18354861093766,63.4133006954968,50.92421147339236,51.35282508552318,35.527822207420414,46.907560923672705,47.58685096255272,41.70856514556595,,Operational,Night,Line B
1328,45.70817709772346,50.79995855243582,51.215030098189345,40.44245642177356,46.012982175168105,,61.84299431156725,52.56719172795741,43.380648200825725,,Maintenance,Evening,Line B
1329,,59.167064725890185,55.4752653043562,,64.3995404142863,60.7562679401766,55.667603811176576,60.686422195900846,,,Faulty,Evening,Line C
1330,,,,58.258526698277095,31.37136413548764,44.652277439421965,,33.636982149005405,,36.40798731336677,Maintenance,Night,Line B
1331,,59.07979757805134,56.46045343428732,38.91825303515253,56.82489209260636,52.89784478658222,73.33035562111468,54.03940416068305,48.58758178931468,41.43498042880577,Faulty,Morning,Line A
1332,,41.74230904531842,63.71098813911922,50.17969915016471,55.6524712397473,65.14247599980887,26.41535857792535,62.78873764700375,50.55396911783334,54.35048371640444,Maintenance,Morning,Line B
1333,41.71596778251749,42.44875601551482,54.888458898129876,73.8459780033147,60.03313312814902,62.655229214185404,48.0799872973858,,42.19195048421007,45.11726275303312,Operational,,Line B
1334,29.472175668294746,42.750806571083984,44.396468439401566,48.24641825605159,51.31750109747292,53.62450868625611,49.8507462755704,,30.366413567344793,44.24691391598206,Operational,Morning,Line A
1335,40.27549362312995,,59.092873966936935,59.385710670599394,57.569527361278205,48.664742645475116,44.78044434524104,42.52897246332934,34.9250108339825,,Maintenance,,
1336,48.25288962070026,37.53659706379126,41.73508624289765,41.33026543567448,50.43024485015127,,46.52010450404417,,,48.438060999028046,Operational,,Line B
1337,,43.72538833524298,52.174390807258426,50.661411151490015,49.75169685873353,,45.701671768521464,,63.801232895854,55.59355409715436,Maintenance,Night,Line C
1338,58.269460609427995,62.26104585334068,55.259441806248,59.28388679136171,34.206548379297395,52.04153871996027,48.17281538185672,,,43.6955480920682,,Night,
1339,53.72794158529206,51.6768133344924,,39.81157530625348,53.600164652382254,47.71848650711766,52.824497640556004,42.756148348778304,44.149368286034004,61.738420203667026,Faulty,,Line C
1340,,,49.48418742784422,42.28109624814046,41.14971367737201,51.05075971208295,34.94934143096295,,70.54095582923644,54.59475058969009,Operational,,Line B
1341,42.53436647730089,54.18215078266197,55.67330476986629,59.944144200902386,,59.76497702772889,29.615534751178274,39.43691869524247,51.638714017364556,53.296335328077916,Operational,Night,
1342,40.88217712331358,,43.7615975131274,,60.24773800665011,59.089374968886,40.029396726367374,39.427485379798966,45.88826604446684,49.73253698827075,Operational,Night,Line A
1343,43.42101511425259,60.40642442799668,53.47389841708555,54.060851098744294,37.334611710550284,61.6729071738378,21.798311777593092,58.34055451849369,59.34311737670771,,Faulty,Night,Line C
1344,62.72910217247424,,50.62431703327443,,81.86574911811056,63.44433908083005,57.01131200712918,40.87195513398805,51.43589825479492,41.86875906153614,Maintenance,Morning,
1345,58.22110847282813,51.404669757348564,38.754783203861045,50.81124583418503,41.505825302836946,,41.409226836347436,50.27487633360813,57.50469861935095,49.46948008074894,Operational,Night,Line B
1346,46.09111732827611,52.032762210574624,56.97182620792853,38.9281673011824,52.606561547052024,63.175408190174,55.73656963276715,50.57754146667228,,54.52496456102682,,Night,Line B
1347,57.53601109159814,29.760683890170554,34.46543866336735,,34.94720823838559,54.01538635719205,,,53.496497571474734,52.0103350371657,Operational,Evening,Line A
1348,71.10342652096378,,64.40110120069174,,43.389781184572875,57.99246457517245,55.65738504453951,50.35843294858049,52.66295356440624,44.03012968954468,,,
1349,41.74212874745493,57.59442173822583,47.76060575686726,49.199170017509076,,52.65288344783808,35.70673529025935,62.862520864548586,51.21182151900678,47.973467371778504,Operational,Morning,Line C
1350,,52.36542193614863,,55.37983672150941,57.17846228996267,63.50993905727516,58.83624548970972,48.39513779671437,38.77098843923167,66.67797933004515,Maintenance,,
1351,47.62276626652887,45.268925866394774,32.63273182235561,,51.488866039537704,34.848850637505194,,45.01808079298561,76.90315007288694,44.30638807909132,,Night,
1352,45.64806667802207,41.25223775745632,62.77876521041972,46.27224205535247,42.750858462345036,57.06955009920542,36.196470645868146,56.25110546248948,67.81399716600858,55.66607832835089,,,Line C
1353,,58.70060216907484,67.09708028675519,62.098939600191045,54.39669722273024,59.03891400636002,41.14065074534889,57.76293590747322,,46.32977581368373,Faulty,Evening,Line B
1354,,54.01429659367462,43.561279888916474,,53.90192610605403,61.24095894701625,39.16403455327462,,,57.64158299931894,Faulty,Morning,
1355,57.903490086922886,51.695976763949346,44.75331219434636,57.61192372701509,34.939170895979316,45.822448750791835,32.28943197662818,42.96343622684917,56.420450918935614,55.053933762204636,Faulty,Evening,Line C
1356,50.50913695535473,51.704009940620104,31.141353821357907,,,43.40940309485459,,41.39492673494689,43.95319149872589,,,Night,Line A
1357,47.058768196238304,39.121624522863804,50.79202928689644,,51.045422455492165,48.55314239257657,,54.97217980453193,31.60362127437697,37.35111155897292,Faulty,Evening,
1358,50.55208008992333,40.701520516073494,20.31631569764148,63.495463138337435,,,43.92676954529085,54.27676771009929,42.95639675779118,52.04857300217691,Operational,Night,Line C
1359,,65.16288450556014,34.297633459181554,62.32283829510831,50.389158280173305,45.10533004658009,51.67002921695738,57.33348007178181,,53.13143023133532,Maintenance,Night,Line A
1360,41.093039147377226,50.556301237657884,68.16793236662373,63.476780855126236,59.08763478124359,57.956870201223865,56.99450090606542,,45.43371214278095,,,Night,Line C
1361,50.69003500737061,41.82418413222309,39.44979244622816,42.79721423412068,74.85313924533686,51.36124634075844,53.61907836360988,37.77637192995746,31.5624704120737,41.80947356881194,Operational,Morning,Line B
1362,64.38195585208749,53.34275466076521,,57.38566039202061,44.08650620201722,63.87965583973367,43.67192400777818,64.06232359262553,54.42302156135341,32.109548457536775,Maintenance,Evening,
1363,42.51990513399465,32.15061467127896,,49.752645791975986,27.716575600502196,53.75746881719658,44.628357376116796,35.16194144966677,66.77965836968697,51.072858660965785,,,Line A
1364,47.065685976866874,46.00575219013983,34.86720530842228,36.9545110041589,62.84916784875083,45.26117130214281,50.220677009368636,29.556695237989253,36.81907964204494,56.098125198747525,Maintenance,Night,Line A
1365,53.777117601138336,67.53375198724316,63.42956331631226,47.69289027515177,54.72953564713271,,70.54809818638648,61.490146960524,51.69685090857751,52.00394784876352,Faulty,,
1366,64.44850287259808,55.79577847113847,65.58628017070086,28.063520737411267,54.61228261498798,44.84565135318615,67.56377987627992,65.4639868718983,,65.35630978811031,Maintenance,Morning,Line B
1367,67.83114519992506,50.744066719261475,74.71933772431858,49.68658847330278,47.85479049664091,58.65872588584343,46.46209268857686,,64.0943442405091,,,Night,Line C
1368,33.049822070246925,53.673193878491965,43.03706420947605,58.652711572945464,56.96189715826246,64.71400348166522,59.07532300792697,60.90244283658065,43.30903239862287,58.03986495890503,Operational,,Line C
1369,69.6845128936029,43.11350091363233,67.99738291727098,44.5064990879867,,52.96200443354838,,59.11750123972265,40.38237579226798,54.345400972542905,Operational,Night,Line B
1370,43.14445428516495,35.11077743929423,40.712636844672154,42.49099634044182,55.21595160352507,61.52213663068669,35.26793370124733,53.51961074208056,38.23301814229094,56.29085409014,,Night,Line C
1371,43.77269418996252,,57.99664515347575,,,,59.46551361423474,58.209085211691075,50.05457844281314,34.72419058644241,Operational,Morning,Line A
1372,62.09369178334763,43.33736613639209,,,42.963635558907704,57.422099624265,,53.90172192880085,52.82000542554511,53.76388561889199,,Evening,Line B
1373,52.7194059094054,49.48081641223939,65.11283124110741,,,58.22342298687552,56.98399121329401,61.169794276401284,49.07400604731607,31.310259241731234,Operational,Morning,Line B
1374,49.277073402855144,,42.68140790141936,37.57580326167588,45.22655141556166,44.03376306016551,26.224301700728976,57.00221911282289,,,Operational,Morning,
1375,47.97076043465772,49.45253604323784,,50.90041583866958,49.629919059267664,41.58951569601706,66.8288838894783,35.12845764290229,57.18331543194246,48.98802372682468,Operational,,Line B
1376,69.00831815065744,53.408645992482214,46.400944628167515,47.522928015655026,50.39906694519761,38.57209305003599,42.331304748820884,32.150560308081424,40.77023101625906,,Operational,Night,Line A
1377,53.00175049284521,,,55.634099508221325,48.370878066237644,43.662113542221995,45.878388549517865,44.59236645022778,,51.73823525244848,Maintenance,Night,Line B
1378,73.07688227735451,42.56300083094817,46.81857367338573,49.483020606247685,43.126455656417065,60.98235803523426,26.29114626693562,44.689408296213244,,47.05905691611366,Operational,Evening,Line A
1379,41.79161041149709,54.40756754438764,,52.10635445215058,41.987796401871165,54.56203319151743,45.9795069972521,57.45186881893828,,,Operational,,
1380,51.11067473195633,32.64266063052373,74.4178858532977,45.318754662038096,,49.64683140405104,41.969154192809405,40.77946952822573,,59.559380601783104,Maintenance,Night,Line B
1381,69.43584087377563,50.55453335157699,52.87919621246,,,39.58113067522632,50.840101909243515,42.10753405113803,54.419089221642025,,Faulty,Evening,Line B
1382,52.87682043675722,,49.62282050234409,,70.5150946408558,63.06617069295048,61.53169698454845,46.933117844795,,36.81723707970058,Faulty,Evening,Line C
1383,,,,60.2719478824286,,66.34862851160347,59.01764687940284,49.29366020348026,48.51270412182606,54.806112152485944,Maintenance,Evening,
1384,65.2085123206378,51.016077186900105,51.44030901979226,50.18118477625871,67.82024112701473,46.31116897062976,49.70492401380929,64.63435654260995,51.47010833612863,61.37058860045522,Faulty,Night,Line A
1385,40.88719943097041,,64.84434038440229,43.23660284236455,,52.56685230891479,40.108454820070136,45.86189881378103,51.1263668182564,50.46681734161961,Operational,Evening,Line C
1386,62.80352020837135,65.41457194832253,41.43915127999089,51.11268519167489,56.74248308424765,65.16347465799197,57.18490297317129,52.909134015923314,56.665425319826305,56.7376883433626,Operational,Morning,Line B
1387,40.72285707715632,51.92798792506269,,,51.29446642547444,47.57483550473978,26.86140504393125,50.20590177234679,53.017919306528725,44.87506609119098,Operational,Morning,Line C
1388,,41.193935402183506,57.64187616135564,69.72524773046905,,36.55653995169448,58.54627310550703,43.3683762419071,44.177329374912226,45.38024402028716,Faulty,Evening,Line C
1389,57.060669498554304,59.59253376449038,49.01968928720212,,54.64263743235793,55.67994539524242,61.762257067585296,37.15628024490801,50.2002733980403,39.31975624108823,Maintenance,Evening,Line A
1390,49.490577209365966,,49.53250546097298,42.00257111889468,35.12710206792571,29.055624732850973,48.6881984573516,45.689988941670606,43.24062335196173,63.22548462831661,Operational,Evening,
1391,41.40561813204689,64.16834082138803,66.23843744269257,30.49099533210619,50.923814589989696,46.00303509164009,20.881960552827344,35.55358746931586,57.74936107108474,70.19199252711265,Maintenance,Morning,Line A
1392,,53.236324725129776,49.786676183689124,,71.48239201957641,44.13157320475814,30.00013439689709,,63.21880992159802,49.52941459225613,Maintenance,,Line C
1393,51.83241910458719,32.093490070432864,42.46811087211534,47.045191860992176,52.07838383364071,46.01407961086241,39.62673801698657,42.15433007397477,62.08323285947233,52.447846196034995,Operational,Morning,Line B
1394,,41.0112618912267,20.461765145993756,44.76895693115504,41.33429445574504,53.49012268628079,82.85723713681841,56.95166017618256,77.35960159383488,55.687696953394486,Maintenance,Evening,Line A
1395,43.701137624272846,53.47916078120883,67.80638599477709,68.29562596321239,44.24662631956921,52.53183695699299,35.70733120328855,58.246686246914294,65.53354699055895,50.39799454116016,Maintenance,Night,Line A
1396,43.32615945639872,,54.17459031363166,,51.78715124335953,48.26185149530629,59.959549282264064,57.36227445165127,,39.894093968414055,Operational,Night,Line B
1397,47.45625582973438,57.36837124105179,51.480574138908146,43.56849589877345,52.6151859672583,46.69189480477728,,53.33058435067048,,52.315187720464614,Maintenance,,Line A
1398,63.150480595242016,44.303699234536225,54.02656981647161,49.295396595340044,54.269836838620996,43.45435058404269,51.103354331593756,61.07823282416801,40.629930187538925,36.70594896674918,Faulty,Evening,Line A
1399,37.085444355130356,38.29337469799811,55.95323287892664,35.94140314134535,47.02104655256469,56.18289303310708,54.166590605485936,46.14441020037515,51.90923731755106,,,,Line A
1400,47.75759044451814,,,58.093109039313006,74.80650917512143,45.030368670794985,49.150334031118526,36.67874234723352,41.90433197910428,69.01913148662501,Operational,Morning,
1401,44.77965710158244,69.19281300144459,37.566377393201094,,46.58768778976579,49.36250078320822,,54.507704171862656,45.83684742655972,48.66684193481894,,,Line A
1402,46.809370802153,40.8534626467427,41.12037063398378,60.278838914334095,31.7183507207286,66.17358697445054,46.57005774397768,42.2749139360784,57.39759290697269,64.85216584147118,Operational,Evening,Line C
1403,61.17632441603958,,60.86863489721836,32.83502422856134,44.781694585118515,40.88829939975155,,46.16521981076113,58.45406556782056,55.35856942488638,Operational,,
1404,41.37693063836319,44.130417900237155,62.938176908147256,42.24517351315586,51.24867610195479,42.17458713673555,,,42.17133489702509,,Operational,Morning,Line A
1405,52.862733367774425,41.55262591208824,41.893424443013274,,,59.43701634399841,,42.740819140062214,71.50310793331211,39.95295139293204,Operational,Evening,Line A
1406,60.835485233278696,42.78303545984557,41.290767301299894,42.552438432156116,49.47552300350881,55.7997217103361,56.69868037904822,40.560149846521114,,40.83361306636453,,Night,Line A
1407,48.88645597614489,47.898443958091256,,52.69603694063244,72.62568808335318,44.95284538164849,45.66488178796467,55.596615703243685,44.41183708263205,56.68964481718182,Maintenance,Evening,Line B
1408,42.8145729322096,68.32119607577302,53.44774972592295,43.799770509232886,44.11308300530726,,63.72749666248873,37.312489923987165,,44.38339443074574,,Evening,
1409,49.84312033243062,47.288903073532055,35.08772168609537,46.001773164045325,,43.71902164920217,56.86775489047665,59.19408428753647,49.21613300270607,52.305415868507296,Maintenance,,Line B
1410,28.38944002650729,45.788972278381685,,45.76563416820723,,72.7768892603093,68.19077190195804,54.67574912482157,61.38910611480048,27.740645820419225,,Morning,Line B
1411,42.12448559371293,45.30042126826849,,45.10055979026038,24.499737084836536,,55.43654128280607,66.01898791589981,42.116907352250365,41.29836842220098,Faulty,Evening,
1412,,47.06433163409114,59.01111781062171,,71.43444818543648,47.43405164210476,51.46992284288556,36.36896919418406,52.872203451752796,30.206802051473048,Operational,Evening,
1413,56.93697955013145,57.24428176235412,63.5929142433651,,51.60562118297419,55.63816559386504,,,26.080181104438598,53.46960296884481,Maintenance,Evening,Line A
1414,,,57.63945363715466,49.55080461845567,36.808049472322004,,38.71036734866834,73.93012294766787,57.22776773932773,51.88612341975012,Faulty,Morning,Line A
1415,48.18339072814195,47.52607060052564,,45.094042580965684,55.76920410684293,46.51572049708406,,57.422885075783036,62.45556814683626,44.15590225311761,Faulty,Evening,
1416,60.58136112567422,46.87422574605309,51.10034823932849,66.35047670619458,39.57224943243581,52.032477313054,54.38005258518727,55.2000438080081,45.49215506906535,70.86264100808081,Maintenance,Evening,Line B
1417,37.0506811465974,64.5888538863247,62.150656055916386,69.00888789603684,,41.3116851211029,64.9194305916164,31.229608453696912,33.935410989595866,45.11692213288508,Maintenance,Morning,Line C
1418,51.91993788622268,65.92225073648775,,,53.11389937696427,54.69596483294401,54.41239822170271,48.22013792048655,30.449138860818504,40.82384010893668,Faulty,Evening,Line B
1419,,,,61.18168548373975,38.698833676310514,47.746518662869924,51.37758405174037,,51.007628229015985,48.12306068578235,Faulty,Night,Line A
1420,36.00656952214125,,36.71648208487132,51.65615125096722,63.74135824150109,47.18976802723945,38.285168700290136,48.730121867950196,41.68028891921469,55.945090026314695,Faulty,Evening,Line C
1421,48.52011252477146,67.09763251664573,61.62989595677338,48.46919495518597,57.15609067973091,46.06763590837154,50.339568851651684,,57.664559598497085,64.32988276709578,Maintenance,,Line B
1422,57.98648207191143,59.219366012853556,59.23033437235729,55.5125592233471,38.607138407897324,67.009715194165,68.04410826698425,47.66120396686632,46.29302084783818,56.12411652915375,Operational,,Line C
1423,55.50812835183505,47.980539312469816,,53.057011907497774,55.514365381755454,57.25821148038797,53.492927723542074,47.28884851638091,59.94002039506278,50.658484975659185,Faulty,,Line B
1424,45.35076985635279,48.19346617954279,32.540309675250185,48.177581758214615,56.884365198746686,53.397830221392304,65.20664172981186,47.370250859842955,54.87313163053316,,Maintenance,Morning,Line C
1425,73.42857008287407,,39.558128211359765,58.47928753355282,68.65727355968457,46.774512897733786,58.41081538606416,62.287280552289204,60.170655439701534,51.25558522473578,Faulty,Morning,Line C
1426,43.01526241786854,49.187204519864146,54.58600453877631,59.08222524091729,,46.20092033459423,55.553796561497684,58.600850677428205,53.79610056414481,41.63812885461675,Maintenance,Night,Line A
1427,48.1859396528281,59.47820776412467,,29.06821977608841,65.08082850144021,55.1141525502188,,39.231830263729435,57.37528063466538,,Faulty,Evening,Line C
1428,34.15672422151603,64.24283414273857,51.58683323618729,46.039160339207314,,29.847780945676234,55.93336599631363,52.618572072457255,48.05919867666905,62.78485207451672,,,Line B
1429,36.16140981004154,,41.49991745239614,47.21205020228447,50.67470025257223,54.30013523811355,46.530265468948826,41.22644264845106,66.86006949770444,,Maintenance,,Line C
1430,51.43286671882025,,64.75454131042294,35.53242893671535,46.652266752951725,43.03882948653698,38.40464449549511,47.199757670782304,,50.12654464148655,Faulty,Morning,Line B
1431,,43.78668276478021,46.294866434061305,47.6915103209629,,48.515705989358146,58.24701740786097,55.858129835546556,55.71530696900742,63.87845970345973,,Evening,Line B
1432,38.8060912025409,45.268168936928866,67.63298800299569,47.426834994107324,21.848763100941504,,,23.82886882568789,,42.86287536134398,,Night,Line A
1433,,47.74018454655938,37.116485807959585,,40.64917163572453,60.85671909183638,48.52461811899848,,40.65391087409769,61.96150221526126,Maintenance,,
1434,64.64201272523587,61.84743898706681,54.924373391541664,52.898300418707116,37.84062182024098,47.54180873288942,43.16139796653563,31.744878910152902,60.57043419165366,43.041700536077244,Maintenance,Night,Line A
1435,,,55.56717976633419,56.12884071763184,43.84686117926292,68.57850151290666,50.431254309530495,53.01931685118704,43.509236664333606,,Maintenance,Night,Line B
1436,54.77296008809423,52.175134959387854,,35.61573281224596,37.30076912672453,,43.867461853499286,46.61091454324166,64.50340258759061,38.77849438513586,Maintenance,Evening,
1437,42.73005174282943,42.31233171439307,66.1806848116604,69.93383500582414,57.51563225402171,57.8338472415424,,69.47328486904283,52.67696254358662,58.531102644497395,Maintenance,,Line C
1438,48.944750612290456,47.319674126723896,66.63042259596118,55.39723679738307,64.51375461070381,52.553281717450446,41.51633463576909,44.16657067121512,,,Maintenance,Morning,
1439,38.92538591372309,62.014170317870246,44.55129929176488,51.3819274779132,,44.11846874679431,64.50799466308739,38.82858238795387,,52.46117706376584,,Night,Line A
1440,49.45745397135852,37.03087386728018,58.70817551863464,,43.244314714087835,57.074872072053616,,37.193878546388916,41.460710854286425,61.38281444889579,Maintenance,Morning,Line A
1441,,,41.41524108827358,,45.555204701222955,,,,59.70633672611443,37.267445481931404,,Evening,Line C
1442,,40.977617972852336,47.384327767734646,46.552334201263434,45.72165784282127,,45.596743153238094,41.91736174933075,42.37418570502952,60.43776956401755,Faulty,Night,Line A
1443,33.478976683070655,,64.46822840111534,52.43986187997647,51.91922005036113,,,42.91813838640417,47.179229431236514,38.645676909694316,Faulty,,Line C
1444,62.559370400156965,55.74561717536715,61.24414149970889,62.1298392854937,45.85789219072468,40.552471479911105,,,51.64956875409025,61.32096880834689,,Evening,Line A
